-0.0623033544900061	0.00277548584541062	0.000859237469172433	-2.04350456357418E-06	0.0000017679880438668	-7.72002986910177E-08	2.42671397650774E-06	3.05755794815878E-07	-3.71216043284451E-07	5.74789595541673E-08	1.25681614793014
10.0561095998413	0.0310891526738424	0.00924969740870266	6.39620532904652E-06	-0.0000135933477306977	9.67816283506014E-07	-0.0000107656556288949	1.23571038516117E-06	-5.94141653573568E-07	3.12090778227854E-08	-0.156656082266642
15.1108900009919	0.0453535929162995	0.0134783941396805	0.0000113372862372543	-0.0000212953958749095	0.000001279560942369	-0.0000179833627286269	1.42141514301349E-06	-2.20056129994127E-06	-3.91594106201134E-07	-0.23933052559355
20.5519152724747	0.0610598041918104	0.0181348437372589	0.000016877444969496	-0.0000251867386119253	1.08939963042242E-06	-0.0000300170577915685	1.35235001836082E-06	-3.18014992265008E-06	-2.28808869812193E-08	-0.208312053275806
30.6240129295378	0.0897038876034493	0.0266316197623534	0.0000219914401499964	-0.0000433513748553545	2.39684340759043E-06	-0.0000388232053780532	2.14600458843983E-06	-3.56545268136967E-06	-1.06646624312298E-06	-0.163282644558704
40.6144967347647	0.118011140327997	0.0350217849519039	0.0000278284497036136	-0.0000569102042729743	3.10429939256209E-06	-0.0000509345785477409	2.71940374569356E-06	-4.86612525492447E-06	-1.21525519098994E-06	-0.151558850741309
50.551457832102	0.146310391499774	0.0434081722369773	0.0000371113927203502	-0.0000673564084348067	3.36989670378113E-06	-0.0000618918522703526	3.32485364260052E-06	-0.0000036081885292269	-9.88201329644375E-07	-0.15953392225205
60.5752704492484	0.17516306144627	0.0519579388793462	0.0000482488323399336	-0.0000831980281420908	4.67755915891712E-06	-0.0000732557401998796	4.06346285282838E-06	-7.64720142583521E-06	-1.82438252894708E-06	-0.237921600240578
70.4900412257644	0.203645090270862	0.0603994617926974	0.0000554903955772158	-0.0000935172288752829	3.13803072492822E-06	-0.0000970305845506054	4.97447229424654E-06	-3.30894097097609E-06	-5.95599204222176E-07	-0.210257244343236
80.4669876506173	0.232074084320777	0.0688360734218802	0.0000626780493800897	-0.000108752713956881	6.09385330333896E-06	-0.000094922161451102	5.25671972862765E-06	-0.0000127542938428263	-2.46892103228671E-06	-0.219821050150784
90.5689346109977	0.260762108789444	0.0773353788496044	0.0000717423668433608	-0.000129236492173025	7.02866615495375E-06	-0.000121090574921957	6.06258713677126E-06	-0.0000159456815746498	-2.64478573067553E-06	-0.247402914116418
100.687813554321	0.289392336511602	0.0858247460059813	0.0000824905955668468	-0.000141061978879725	6.80932713514123E-06	-0.000126983996048538	6.60499944152788E-06	-0.0000164273458653889	-2.57329523877803E-06	-0.251046074626797
110.696741367084	0.317813852659855	0.094254462589927	0.0000882706183723195	-0.000175121517016656	8.18022401035092E-06	-0.000148227651638719	0.0000078284282746696	-8.81811057971176E-06	-2.58224074840122E-06	-0.232775959831183
120.741371450886	0.345904152270054	0.102563701793625	0.0000910871568496593	-0.000180702027081118	9.74170873395647E-06	-0.000157928969439839	0.0000078772896097369	-0.000011343912855711	-2.83430390356315E-06	-0.214179057646298
130.820469036049	0.373810144315091	0.110819935232489	0.0000951840397145254	-0.000193219059966763	0.0000116384132540317	-0.000172390284655953	8.59053038131349E-06	-0.0000113200966113641	-0.0000025266115268511	-0.199190255925968
140.811468894731	0.400755949147167	0.118792988438281	0.0000928416411039035	-0.000207562868576461	0.000016920345302812	-0.000184693401824558	9.08100774491107E-06	-0.0000132871973351884	-2.21099319798135E-06	-0.188387527507291
150.881168959189	0.426742783198151	0.126455419790527	0.0000784850357850382	-0.000221073967923909	0.0000277477329504835	-0.000198386974904014	7.78848738358553E-06	-0.0000130519520742337	-9.95845846722703E-07	-0.181720702651257
160.999377884664	0.450745785472397	0.133518947500398	0.0000465540783254785	-0.000229754314362059	0.0000453277195611983	-0.000208363042135833	5.34339864583229E-06	-0.0000195065826036996	1.71737721043966E-06	-0.1563463126764
170.988362748552	0.473024812724312	0.140045357765689	7.87490199191201E-06	-0.000242678676966884	0.0000663732226264824	-0.000220442838993472	2.86204877300395E-06	-0.0000160405542362967	5.05752202366508E-06	-0.139347651757522
181.066176706992	0.494348774172062	0.146284471335773	-0.0000364339286257362	-0.000255205141128803	0.0000908114663191315	-0.000231565855827054	-1.24822820137972E-06	-0.0000177690118059859	9.31051875667503E-06	-0.12898461834873
190.987408258541	0.514272755942628	0.152098295431952	-0.0000918994165343723	-0.000266866746769788	0.000119022215298571	-0.000242571804883363	-4.53044349215529E-06	-0.000019843263904947	0.0000130963803786649	-0.110511046295148
201.016110953537	0.533581430789586	0.157719375708984	-0.00015229460970728	-0.000281627582785142	0.000148624047512132	-0.000253487234704035	-8.49674059716506E-06	-0.0000152909822472685	0.0000175617521508642	-0.0736666332493134
211.086244019933	0.552277152540933	0.163147948660821	-0.000211964699830673	-0.000289875856799536	0.000179396064212522	-0.000264430816316996	-0.0000126319534864303	-0.0000180538132785966	0.0000229617335552533	-0.0641388653101944
221.143790385282	0.570145610034139	0.168324706365623	-0.00027323667610919	-0.000301929073786441	0.000211599415380179	-0.000281335049499588	-0.0000180134408541002	-0.0000224239040281259	0.0000268902720244644	-0.0621531774919653
231.166908461844	0.587502557345995	0.173346382444502	-0.000343200365114968	-0.00031026217903044	0.000243768009470529	-0.000284668644413905	-0.0000220576902094247	-0.0000201599405335848	0.0000336064561094331	-0.0334898020873817
