-0.234	-0.22318444	-0.063443967	0.016645	-2.96E-04	0.016640
-0.232	-0.221336681	-0.062678601	0.017521	-2.99E-04	0.017517
-0.230	-0.219488922	-0.061913234	0.018449	-3.01E-04	0.018445
-0.228	-0.217641163	-0.061147867	0.019431	-3.04E-04	0.019428
-0.226	-0.215793404	-0.0603825	0.020473	-3.10E-04	0.020469
-0.224	-0.213945645	-0.059617133	0.021573	-3.13E-04	0.021572
-0.222	-0.212097886	-0.058851766	0.022743	-3.16E-04	0.022741
-0.220	-0.210250127	-0.058086399	0.023980	-3.20E-04	0.023980
-0.218	-0.208402368	-0.057321033	0.025292	-3.23E-04	0.025295
-0.216	-0.206554609	-0.056555666	0.026685	-3.26E-04	0.026688
-0.214	-0.204706849	-0.055790299	0.028165	-3.29E-04	0.028166
-0.212	-0.20285909	-0.055024932	0.029736	-3.31E-04	0.029734
-0.210	-0.201011331	-0.054259565	0.031398	-3.34E-04	0.031396
-0.208	-0.199163572	-0.053494198	0.033161	-3.37E-04	0.033160
-0.206	-0.197315813	-0.052728831	0.035031	-3.38E-04	0.035033
-0.204	-0.195468054	-0.051963465	0.037019	-3.38E-04	0.037023
-0.202	-0.193620295	-0.051198098	0.039134	-3.43E-04	0.039134
-0.200	-0.191772536	-0.050432731	0.041378	-3.47E-04	0.041377
-0.198	-0.189924777	-0.049667364	0.043762	-3.48E-04	0.043762
-0.196	-0.188077018	-0.048901997	0.046296	-3.49E-04	0.046294
-0.194	-0.186229259	-0.04813663	0.048982	-3.49E-04	0.048985
-0.192	-0.1843815	-0.047371263	0.051848	-3.51E-04	0.051848
-0.190	-0.182533741	-0.046605896	0.054894	-3.52E-04	0.054893
-0.188	-0.180685982	-0.04584053	0.058125	-3.53E-04	0.058131
-0.186	-0.178838223	-0.045075163	0.061569	-3.53E-04	0.061578
-0.184	-0.176990463	-0.044309796	0.065242	-3.53E-04	0.065248
-0.182	-0.175142704	-0.043544429	0.069147	-3.54E-04	0.069156
-0.180	-0.173294945	-0.042779062	0.073306	-3.50E-04	0.073319
-0.178	-0.171447186	-0.042013695	0.077746	-3.45E-04	0.077760
-0.176	-0.169599427	-0.041248328	0.082476	-3.42E-04	0.082493
-0.174	-0.167751668	-0.040482962	0.087526	-3.38E-04	0.087545
-0.172	-0.165903909	-0.039717595	0.092919	-3.32E-04	0.092940
-0.170	-0.16405615	-0.038952228	0.098680	-3.27E-04	0.098705
-0.168	-0.162208391	-0.038186861	0.104832	-3.19E-04	0.104869
-0.166	-0.160360632	-0.037421494	0.111431	-3.10E-04	0.111464
-0.164	-0.158512873	-0.036656127	0.118488	-2.99E-04	0.118528
-0.162	-0.156665114	-0.03589076	0.126051	-2.85E-04	0.126097
-0.160	-0.154817355	-0.035125394	0.134160	-2.73E-04	0.134213
-0.158	-0.152969596	-0.034360027	0.142865	-2.58E-04	0.142928
-0.156	-0.151121837	-0.03359466	0.152206	-2.39E-04	0.152287
-0.154	-0.149274078	-0.032829293	0.162238	-2.18E-04	0.162347
-0.152	-0.147426318	-0.032063926	0.173030	-1.95E-04	0.173162
-0.150	-0.145578559	-0.031298559	0.184642	-1.69E-04	0.184788
-0.148	-0.1437308	-0.030533192	0.197140	-1.38E-04	0.197296
-0.146	-0.141883041	-0.029767825	0.210575	-1.09E-04	0.210735
-0.144	-0.140035282	-0.029002459	0.224985	-7.85E-05	0.225157
-0.142	-0.138187523	-0.028237092	0.240404	-4.39E-05	0.240603
-0.140	-0.136339764	-0.027471725	0.256876	-6.67E-06	0.257097
-0.138	-0.134491976	-0.026706427	0.274382	2.88E-05		0.274627
-0.136	-0.132641556	-0.025947523	0.292878	6.33E-05		0.293157
-0.134	-0.130786854	-0.025199145	0.312277	9.76E-05		0.312583
-0.132	-0.12892793	-0.024461317	0.332390	1.27E-04		0.332732
-0.130	-0.127064844	-0.023734063	0.352998	1.49E-04		0.353364
-0.128	-0.125197656	-0.023017406	0.373795	1.65E-04		0.374165
-0.126	-0.123326425	-0.02231137	0.394378	1.69E-04		0.394735
-0.124	-0.121451214	-0.021615977	0.414282	1.58E-04		0.414633
-0.122	-0.119572082	-0.02093125	0.433056	1.38E-04		0.433410
-0.120	-0.117689089	-0.020257211	0.450355	1.08E-04		0.450677
-0.118	-0.115802298	-0.019593881	0.465837	7.22E-05		0.466120
-0.116	-0.113911767	-0.018941283	0.479337	3.53E-05		0.479553
-0.114	-0.11201756	-0.018299436	0.490766	-1.72E-06	0.490933
-0.112	-0.110119736	-0.017668363	0.500247	-3.24E-05	0.500344
-0.110	-0.108218357	-0.017048082	0.507907	-5.86E-05	0.507964
-0.108	-0.106313485	-0.016438615	0.513985	-7.79E-05	0.514016
-0.106	-0.10440518	-0.015839981	0.518750	-8.97E-05	0.518750
-0.104	-0.102493505	-0.015252199	0.522412	-9.84E-05	0.522408
-0.102	-0.100578521	-0.014675288	0.525217	-1.04E-04	0.525208
-0.100	-0.09866029	-0.014109267	0.527350	-1.01E-04	0.527340
-0.098	-0.096738874	-0.013554155	0.528943	-9.45E-05	0.528942
-0.096	-0.094814335	-0.013009968	0.530142	-8.70E-05	0.530147
-0.094	-0.092886736	-0.012476725	0.531036	-7.82E-05	0.531048
-0.092	-0.090956137	-0.011954443	0.531702	-6.65E-05	0.531720
-0.090	-0.089022602	-0.011443138	0.532206	-5.58E-05	0.532220
-0.088	-0.087086194	-0.010942828	0.532584	-4.68E-05	0.532593
-0.086	-0.085146974	-0.010453527	0.532872	-3.58E-05	0.532872
-0.084	-0.083205005	-0.009975254	0.533095	-2.89E-05	0.533079
-0.082	-0.08126035	-0.009508021	0.533253	-2.27E-05	0.533235
-0.080	-0.079313071	-0.009051845	0.533369	-1.69E-05	0.533349
-0.078	-0.077363232	-0.008606741	0.533463	-1.37E-05	0.533429
-0.076	-0.075410896	-0.008172723	0.533530	-1.05E-05	0.533495
-0.074	-0.073456125	-0.007749804	0.533586	-7.99E-06	0.533540
-0.072	-0.071498983	-0.007337998	0.533634	-4.75E-06	0.533578
-0.070	-0.069539533	-0.00693732	0.533665	4.93E-08	0.533600
-0.068	-0.067577837	-0.006547781	0.533689	5.33E-06	0.533618
-0.066	-0.06561396	-0.006169394	0.533716	7.50E-06	0.533635
-0.064	-0.063647965	-0.005802171	0.533725	1.15E-05	0.533644
-0.062	-0.061679915	-0.005446125	0.533737	1.18E-05	0.533650
-0.060	-0.059709874	-0.005101267	0.533734	1.04E-05	0.533652
-0.058	-0.057737906	-0.004767608	0.533742	8.95E-06	0.533661
-0.056	-0.055764073	-0.004445158	0.533733	9.92E-06	0.533663
-0.054	-0.05378844	-0.004133928	0.533729	9.18E-06	0.533660
-0.052	-0.051811071	-3.83E-03	0.533721	8.71E-06	0.533662
-0.050	-0.049832029	-3.55E-03	0.533717	1.28E-05	0.533660
-0.048	-0.047851378	-3.27E-03	0.533705	1.39E-05	0.533661
-0.046	-0.045869182	-3.00E-03	0.533695	1.59E-05	0.533652
-0.044	-0.043885506	-0.002746421	0.533691	2.01E-05	0.533648
-0.042	-0.041900413	-0.00250271	0.533682	2.28E-05	0.533647
-0.040	-0.039913967	-0.002270283	0.533686	2.09E-05	0.533640
-0.038	-0.037926233	-0.002049145	0.533677	2.41E-05	0.533640
-0.036	-0.035937275	-0.001839305	0.533662	2.48E-05	0.533634
-0.034	-0.033947156	-0.001640769	0.533654	2.61E-05	0.533635
-0.032	-0.031955941	-0.001453544	0.533647	3.00E-05	0.533629
-0.030	-0.029963695	-0.001277635	0.533634	2.93E-05	0.533626
-0.028	-0.027970481	-0.001113049	0.533652	3.40E-05	0.533626
-0.026	-0.025976364	-0.000959791	0.533633	3.06E-05	0.533619
-0.024	-0.023981409	-0.000817865	0.533632	3.63E-05	0.533616
-0.022	-0.02198568	-0.000687276	0.533632	3.76E-05	0.533613
-0.020	-0.019989241	-0.000568029	0.533613	3.53E-05	0.533610
-0.018	-0.017992156	-0.000460127	0.533627	3.65E-05	0.533610
-0.016	-0.015994491	-0.000363574	0.533613	3.71E-05	0.533607
-0.014	-0.013996309	-0.000278372	0.533620	4.12E-05	0.533607
-0.012	-0.011997676	-0.000204526	0.533607	3.98E-05	0.533603
-0.010	-0.009998655	-0.000142036	0.533607	4.21E-05	0.533602
-0.008	-0.007999311	-9.09052E-05	0.533606	4.51E-05	0.533593
-0.006	-0.005999709	-5.11351E-05	0.533592	4.05E-05	0.533592
-0.004	-0.003999914	-2.2727E-05	0.533594	4.30E-05	0.533592
-0.002	-0.001999989	-5.68E-06	0.533592	3.90E-05	0.533586
0.000	0	0	0.533586	4.12E-05	0.533581
0.002	0.001999989	-5.68E-06	0.533609	4.58E-05	0.533580
0.004	0.003999914	-2.2727E-05	0.533580	3.74E-05	0.533576
0.006	0.005999709	-5.11351E-05	0.533597	4.50E-05	0.533576
0.008	0.007999311	-9.09052E-05	0.533580	3.76E-05	0.533564
0.010	0.009998655	-0.000142036	0.533582	3.92E-05	0.533562
0.012	0.011997676	-0.000204526	0.533581	4.04E-05	0.533558
0.014	0.013996309	-0.000278372	0.533573	3.98E-05	0.533554
0.016	0.015994491	-0.000363574	0.533583	4.06E-05	0.533556
0.018	0.017992156	-0.000460127	0.533579	3.97E-05	0.533552
0.020	0.019989241	-0.000568029	0.533586	4.29E-05	0.533546
0.022	0.02198568	-0.000687276	0.533580	4.32E-05	0.533543
0.024	0.023981409	-0.000817865	0.533568	4.14E-05	0.533536
0.026	0.025976364	-0.000959791	0.533577	4.65E-05	0.533534
0.028	0.027970481	-0.001113049	0.533565	3.96E-05	0.533523
0.030	0.029963695	-0.001277635	0.533575	4.22E-05	0.533521
0.032	0.031955941	-0.001453544	0.533573	4.46E-05	0.533517
0.034	0.033947156	-0.001640769	0.533559	4.29E-05	0.533509
0.036	0.035937275	-0.001839305	0.533560	4.14E-05	0.533508
0.038	0.037926233	-0.002049145	0.533561	4.17E-05	0.533500
0.040	0.039913967	-0.002270283	0.533550	4.08E-05	0.533496
0.042	0.041900413	-0.00250271	0.533541	4.66E-05	0.533487
0.044	0.043885506	-0.002746421	0.533543	4.60E-05	0.533483
0.046	0.045869182	-0.003001407	0.533533	4.54E-05	0.533481
0.048	0.047851378	-0.003267659	0.533519	4.42E-05	0.533474
0.050	0.049832029	-0.003545169	0.533505	4.37E-05	0.533463
0.052	0.051811071	-0.003833929	0.533503	4.85E-05	0.533456
0.054	0.05378844	-0.004133928	0.533482	4.64E-05	0.533450
0.056	0.055764073	-0.004445158	0.533496	4.07E-05	0.533443
0.058	0.057737906	-0.004767608	0.533483	3.97E-05	0.533432
0.060	0.059709874	-0.005101267	0.533475	3.69E-05	0.533423
0.062	0.061679915	-0.005446125	0.533461	3.90E-05	0.533406
0.064	0.063647965	-0.005802171	0.533441	4.14E-05	0.533391
0.066	0.06561396	-0.006169394	0.533432	3.82E-05	0.533375
0.068	0.067577837	-0.006547781	0.533408	3.85E-05	0.533355
0.070	0.069539533	-0.00693732	0.533385	3.82E-05	0.533331
0.072	0.071498983	-0.007337998	0.533345	3.65E-05	0.533295
0.074	0.073456125	-0.007749804	0.533307	3.52E-05	0.533257
0.076	0.075410896	-0.008172723	0.533249	3.46E-05	0.533200
0.078	0.077363232	-0.008606741	0.533173	3.53E-05	0.533132
0.080	0.079313071	-0.009051845	0.533063	3.70E-05	0.533040
0.082	0.08126035	-0.009508021	0.532926	3.23E-05	0.532918
0.084	0.083205005	-0.009975254	0.532759	2.88E-05	0.532761
0.086	0.085146974	-0.010453527	0.532534	2.54E-05	0.532548
0.088	0.087086194	-0.010942828	0.532248	1.78E-05	0.532273
0.090	0.089022602	-0.011443138	0.531876	1.40E-05	0.531896
0.092	0.090956137	-0.011954443	0.531372	9.71E-06	0.531394
0.094	0.092886736	-0.012476725	0.530717	1.01E-05	0.530730
0.096	0.094814335	-0.013009968	0.529849	1.32E-05	0.529842
0.098	0.096738874	-0.013554155	0.528683	1.91E-05	0.528658
0.100	0.09866029	-0.014109267	0.527121	3.41E-05	0.527084
0.102	0.100578521	-0.014675288	0.525038	5.94E-05	0.524998
0.104	0.102493505	-0.015252199	0.522295	9.24E-05	0.522260
0.106	0.10440518	-0.015839981	0.518681	1.37E-04	0.518675
0.108	0.106313485	-0.016438615	0.514040	1.95E-04	0.514043
0.110	0.108218357	-0.017048082	0.508091	2.68E-04	0.508115
0.112	0.110119736	-0.017668363	0.500577	3.55E-04	0.500642
0.114	0.11201756	-0.018299436	0.491301	4.47E-04	0.491407
0.116	0.113911767	-0.018941283	0.480046	5.39E-04		0.480220
0.118	0.115802298	-0.019593881	0.466750	6.23E-04		0.466996
0.120	0.117689089	-0.020257211	0.451443	6.91E-04		0.451762
0.122	0.119572082	-0.02093125	0.434365	0.000732562	0.434700
0.124	0.121451214	-0.021615977	0.415765	0.000742625	0.416101
0.126	0.123326425	-0.02231137	0.396019	7.26E-04		0.396363
0.128	0.125197656	-0.023017406	0.375569	0.000674557	0.375924
0.130	0.127064844	-0.023734063	0.354872	0.000594054	0.355228
0.132	0.12892793	-0.024461317	0.334319	4.89E-04		0.334674
0.134	0.130786854	-0.025199145	0.314241	3.67E-04		0.314574
0.136	0.132641556	-0.025947523	0.294870	2.35E-04		0.295186
0.138	0.134491976	-0.026706427	0.276405	9.67E-05		0.276683
0.140	0.136339764	-0.027471725	0.258914	-3.50E-05	0.259167
0.142	0.138187523	-0.028237092	0.242460	-1.61E-04	0.242684
0.144	0.140035282	-0.029002459	0.227024	-2.73E-04	0.227235
0.146	0.141883041	-0.029767825	0.212632	-3.82E-04	0.212813
0.148	0.1437308	-0.030533192	0.199219	-4.81E-04	0.199368
0.150	0.145578559	-0.031298559	0.186736	-5.68E-04	0.186859
0.152	0.147426318	-0.032063926	0.175124	-6.42E-04	0.175221
0.154	0.149274078	-0.032829293	0.164314	-7.09E-04	0.164396
0.156	0.151121837	-0.03359466	0.154252	-7.67E-04	0.154322
0.158	0.152969596	-0.034360027	0.144884	-8.21E-04	0.144947
0.160	0.154817355	-0.035125394	0.136156	-8.66E-04	0.136212
0.162	0.156665114	-0.03589076	0.128020	-8.98E-04	0.128070
0.164	0.158512873	-0.036656127	0.120427	-9.33E-04	0.120474
0.166	0.160360632	-0.037421494	0.113344	-9.67E-04	0.113381
0.168	0.162208391	-0.038186861	0.106721	-9.90E-04	0.106751
0.170	0.16405615	-0.038952228	0.100525	-1.01E-03	0.100549
0.172	0.165903909	-0.039717595	0.094732	-1.03E-03	0.094747
0.174	0.167751668	-0.040482962	0.089293	-1.04E-03	0.089310
0.176	0.169599427	-0.041248328	0.084200	-1.05E-03	0.084213
0.178	0.171447186	-0.042013695	0.079421	-1.06E-03	0.079432
0.180	0.173294945	-0.042779062	0.074936	-1.06E-03	0.074943
0.182	0.175142704	-0.043544429	0.070720	-1.07E-03	0.070728
0.184	0.176990463	-0.044309796	0.066759	-1.08E-03	0.066767
0.186	0.178838223	-0.045075163	0.063039	-1.08E-03	0.063043
0.188	0.180685982	-0.04584053	0.059535	-1.07E-03	0.059539
0.190	0.182533741	-0.046605896	0.056242	-1.06E-03	0.056245
0.192	0.1843815	-0.047371263	0.053141	-1.06E-03	0.053143
0.194	0.186229259	-0.04813663	0.050223	-1.05E-03	0.050224
0.196	0.188077018	-0.048901997	0.047476	-1.04E-03	0.047476
0.198	0.189924777	-0.049667364	0.044888	-1.04E-03	0.044889
0.200	0.191772536	-0.050432731	0.042453	-1.04E-03	0.042452
0.202	0.193620295	-0.051198098	0.040158	-1.03E-03	0.040155
0.204	0.195468054	-0.051963465	0.037995	-1.01E-03	0.037991
0.206	0.197315813	-0.052728831	0.035955	-1.01E-03	0.035951
0.208	0.199163572	-0.053494198	0.034033	-1.00E-03	0.034029
0.210	0.201011331	-0.054259565	0.032219	-9.87E-04	0.032216
0.212	0.20285909	-0.055024932	0.030509	-9.73E-04	0.030506
0.214	0.204706849	-0.055790299	0.028897	-9.66E-04	0.028894
0.216	0.206554609	-0.056555666	0.027376	-9.56E-04	0.027374
0.218	0.208402368	-0.057321033	0.025943	-9.50E-04	0.025942
0.220	0.210250127	-0.058086399	0.024593	-9.38E-04	0.024589
0.222	0.212097886	-0.058851766	0.023314	-9.24E-04	0.023312
0.224	0.213945645	-0.059617133	0.022110	-9.10E-04	0.022108
0.226	0.215793404	-0.0603825	0.020970	-8.97E-04	0.020972
0.228	0.217641163	-0.061147867	0.019900	-8.85E-04	0.019898
0.230	0.219488922	-0.061913234	0.018884	-8.77E-04	0.018884
0.232	0.221336681	-0.062678601	0.017929	-8.65E-04	0.017927
0.234	0.22318444	-0.063443967	0.017026	-8.53E-04	0.017023
0.236	0.225032199	-0.064209334	0.016171	-8.47E-04	0.016169
0.238	0.226879958	-0.064974701	0.015364	-8.33E-04	0.015361
0.240	0.228727717	-0.065740068	0.014600	-8.19E-04	0.014599
0.242	0.230575476	-0.066505435	0.013881	-8.07E-04	0.013878
0.244	0.232423235	-0.067270802	0.013194	-0.000799407	0.013195
0.246	0.234270994	-0.068036169	0.012548	-7.91E-04	0.012550
0.248	0.236118754	-0.068801536	0.011938	-0.000778692	0.011939
0.250	0.237966513	-0.069566902	0.011361	-7.68E-04	0.011362
0.252	0.239814272	-0.070332269	0.010815	-0.000750902	0.010815
0.254	0.241662031	-0.071097636	0.010298	-0.000740056	0.010296
0.256	0.24350979	-0.071863003	0.009805	-0.000729143	0.009804
0.258	0.245357549	-0.07262837	0.009338	-7.22E-04	0.009339
0.260	0.247205308	-0.073393737	0.008898	-7.10E-04	0.008900
0.262	0.249053067	-0.074159104	0.008482	-6.97E-04	0.008483
0.264	0.250900826	-0.07492447	0.008087	-0.000689627	0.008086
0.266	0.252748585	-0.075689837	0.007712	-0.000682531	0.007710
0.268	0.254596344	-0.076455204	0.007354	-0.000675833	0.007354
0.270	0.256444103	-0.077220571	0.007015	-0.000664691	0.007016
0.272	0.258291862	-0.077985938	0.006694	-6.56E-04	0.006695
0.274	0.260139621	-0.078751305	0.006391	-6.47E-04	0.006390
0.276	0.26198738	-0.079516672	0.006103	-0.00063614	0.006101
0.278	0.26383514	-0.080282039	0.005829	-0.000626038	0.005826
0.280	0.265682899	-0.081047405	0.005567	-0.000615339	0.005564
0.282	0.267530658	-0.081812772	0.005318	-0.000608682	0.005316
0.284	0.269378417	-0.082578139	0.005080	-0.000603466	0.005080
0.286	0.271226176	-0.083343506	0.004855	-0.000596322	0.004855
0.288	0.273073935	-0.084108873	0.004643	-0.000589441	0.004642
0.290	0.274921694	-0.08487424	0.004440	-0.000579133	0.004437
0.292	0.276769453	-0.085639607	0.004245	-0.000570428	0.004242
0.294	0.278617212	-0.086404973	0.004062	-0.000565187	0.004055
0.296	0.280464971	-0.08717034	0.003886	-0.000557479	0.003876
0.298	0.28231273	-0.087935707	0.003717	-5.45E-04	0.003707
0.300	0.284160489	-0.088701074	0.003553	-5.40E-04	0.003545
0.302	0.286008248	-0.089466441	0.003402	-0.000537424	0.003392
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
