-0.044	-0.043885506	-0.002746421	0.450877	5.31E-05	0.450819
-0.042	-0.041900413	-0.00250271	0.450870	5.26E-05	0.450814
-0.040	-0.039913967	-0.002270283	0.450863	5.45E-05	0.450811
-0.038	-0.037926233	-0.002049145	0.450863	5.67E-05	0.450809
-0.036	-0.035937275	-0.001839305	0.450857	5.49E-05	0.450801
-0.034	-0.033947156	-0.001640769	0.450840	5.64E-05	0.450800
-0.032	-0.031955941	-0.001453544	0.450833	5.84E-05	0.450796
-0.030	-0.029963695	-0.001277635	0.450818	6.12E-05	0.450791
-0.028	-0.027970481	-0.001113049	0.450817	6.23E-05	0.450790
-0.026	-0.025976364	-0.000959791	0.450810	6.43E-05	0.450784
-0.024	-0.023981409	-0.000817865	0.450808	6.55E-05	0.450781
-0.022	-0.02198568	-0.000687276	0.450803	6.36E-05	0.450779
-0.020	-0.019989241	-0.000568029	0.450802	6.63E-05	0.450777
-0.018	-0.017992156	-0.000460127	0.450791	6.61E-05	0.450775
-0.016	-0.015994491	-0.000363574	0.450784	6.52E-05	0.450770
-0.014	-0.013996309	-0.000278372	0.450785	6.47E-05	0.450769
-0.012	-0.011997676	-0.000204526	0.450787	6.49E-05	0.450766
-0.010	-0.009998655	-0.000142036	0.450780	6.58E-05	0.450762
-0.008	-0.007999311	-9.09052E-05	0.450770	6.71E-05	0.450759
-0.006	-0.005999709	-5.11351E-05	0.450760	6.88E-05	0.450755
-0.004	-0.003999914	-2.2727E-05	0.450767	7.12E-05	0.450754
-0.002	-0.001999989	-5.68E-06	0.450771	7.15E-05	0.450752
0.000	0	0	0.450768	7.02E-05	0.450746
0.002	0.001999989	-5.68E-06	0.450760	6.91E-05	0.450746
0.004	0.003999914	-2.2727E-05	0.450757	6.81E-05	0.450741
0.006	0.005999709	-5.11351E-05	0.450758	7.07E-05	0.450739
0.008	0.007999311	-9.09052E-05	0.450758	6.97E-05	0.450736
0.010	0.009998655	-0.000142036	0.450750	7.47E-05	0.450735
0.012	0.011997676	-0.000204526	0.450737	7.65E-05	0.450732
0.014	0.013996309	-0.000278372	0.450743	7.22E-05	0.450725
0.016	0.015994491	-0.000363574	0.450748	7.09E-05	0.450725
0.018	0.017992156	-0.000460127	0.450740	7.21E-05	0.450722
0.020	0.019989241	-0.000568029	0.450747	7.52E-05	0.450720
0.022	0.02198568	-0.000687276	0.450746	7.74E-05	0.450717
0.024	0.023981409	-0.000817865	0.450749	7.88E-05	0.450713
0.026	0.025976364	-0.000959791	0.450749	7.99E-05	0.450709
0.028	0.027970481	-0.001113049	0.450752	7.60E-05	0.450707
0.030	0.029963695	-0.001277635	0.450742	7.29E-05	0.450705
0.032	0.031955941	-0.001453544	0.450746	7.59E-05	0.450703
0.034	0.033947156	-0.001640769	0.450746	8.11E-05	0.450701
0.036	0.035937275	-0.001839305	0.450747	7.88E-05	0.450698
0.038	0.037926233	-0.002049145	0.450743	8.12E-05	0.450694
0.040	0.039913967	-0.002270283	0.450738	8.17E-05	0.450692
0.042	0.041900413	-0.00250271	0.450732	8.02E-05	0.450688
0.044	0.043885506	-0.002746421	0.450728	8.19E-05	0.450684
0.046	0.045869182	-0.003001407	0.450725	8.08E-05	0.450682
0.048	0.047851378	-0.003267659	0.450712	8.02E-05	0.450677
0.050	0.049832029	-0.003545169	0.450705	8.42E-05	0.450674
0.052	0.051811071	-0.003833929	0.450703	8.65E-05	0.450669
0.054	0.05378844	-0.004133928	0.450695	8.44E-05	0.450665
0.056	0.055764073	-0.004445158	0.450698	8.33E-05	0.450661
0.058	0.057737906	-0.004767608	0.450696	8.28E-05	0.450657
0.060	0.059709874	-0.005101267	0.450693	8.23E-05	0.450649
0.062	0.061679915	-0.005446125	0.450696	7.97E-05	0.450640
0.064	0.063647965	-0.005802171	0.450696	8.02E-05	0.450633
0.066	0.06561396	-0.006169394	0.450681	7.91E-05	0.450619
0.068	0.067577837	-0.006547781	0.450668	7.94E-05	0.450605
0.070	0.069539533	-0.00693732	0.450645	8.87E-05	0.450584
0.072	0.071498983	-0.007337998	0.450618	9.36E-05	0.450558
0.074	0.073456125	-0.007749804	0.450581	9.47E-05	0.450526
0.076	0.075410896	-0.008172723	0.450527	1.01E-04	0.450482
0.078	0.077363232	-0.008606741	0.450450	1.04E-04	0.450425
0.080	0.079313071	-0.009051845	0.450365	1.01E-04	0.450351
0.082	0.08126035	-0.009508021	0.450253	1.03E-04	0.450254
0.084	0.083205005	-0.009975254	0.450115	1.03E-04	0.450123
0.086	0.085146974	-0.010453527	0.449949	1.07E-04	0.449952
0.088	0.087086194	-0.010942828	0.449722	1.12E-04	0.449719
0.090	0.089022602	-0.011443138	0.449419	1.17E-04	0.449406
0.092	0.090956137	-0.011954443	0.449008	1.26E-04	0.448990
0.094	0.092886736	-0.012476725	0.448454	1.39E-04	0.448432
0.096	0.094814335	-0.013009968	0.447704	1.56E-04	0.447685
0.098	0.096738874	-0.013554155	0.446700	1.76E-04	0.446691
0.100	0.09866029	-0.014109267	0.445365	2.04E-04	0.445365
0.102	0.100578521	-0.014675288	0.443604	2.40E-04	0.443613
0.104	0.102493505	-0.015252199	0.441283	2.88E-04	0.441302
0.106	0.10440518	-0.015839981	0.438248	3.41E-04	0.438280
0.108	0.106313485	-0.016438615	0.434320	4.11E-04	0.434371
0.110	0.108218357	-0.017048082	0.429294	4.94E-04	0.429368
0.112	0.110119736	-0.017668363	0.422970	5.94E-04	0.423066
0.114	0.11201756	-0.018299436	0.415152	7.00E-04	0.415274
0.116	0.113911767	-0.018941283	0.405666	8.15E-04	0.405830
0.118	0.115802298	-0.019593881	0.394468	9.23E-04	0.394673
0.120	0.117689089	-0.020257211	0.381578	1.02E-03	0.381821
0.122	0.119572082	-0.02093125	0.367152	0.001102322	0.367426
0.124	0.121451214	-0.021615977	0.351436	0.00115311	0.351728
0.126	0.123326425	-0.02231137	0.334768	1.17E-03	0.335073
0.128	0.125197656	-0.023017406	0.317530	0.001162861	0.317829
0.130	0.127064844	-0.023734063	0.300070	0.001128101	0.300363
0.132	0.12892793	-0.024461317	0.282741	1.07E-03	0.283018
0.134	0.130786854	-0.025199145	0.265797	1.00E-03	0.266061
0.136	0.132641556	-0.025947523	0.249465	9.17E-04	0.249709
0.138	0.134491976	-0.026706427	0.233882	8.26E-04	0.234104
0.140	0.136339764	-0.027471725	0.219133	7.34E-04	0.219331
0.142	0.138187523	-0.028237092	0.205254	6.44E-04	0.205431
0.144	0.140035282	-0.029002459	0.192251	5.52E-04	0.192409
0.146	0.141883041	-0.029767825	0.180117	4.69E-04	0.180255
0.148	0.1437308	-0.030533192	0.168807	3.91E-04	0.168925
0.150	0.145578559	-0.031298559	0.158287	3.20E-04	0.158384
0.152	0.147426318	-0.032063926	0.148500	2.62E-04	0.148578
0.154	0.149274078	-0.032829293	0.139393	2.08E-04	0.139461
0.156	0.151121837	-0.03359466	0.130921	1.59E-04	0.130975
0.158	0.152969596	-0.034360027	0.123031	1.17E-04	0.123079
0.160	0.154817355	-0.035125394	0.115679	7.98E-05	0.115727
0.162	0.156665114	-0.03589076	0.108830	4.33E-05	0.108874
0.164	0.158512873	-0.036656127	0.102441	1.44E-05	0.102479
0.166	0.160360632	-0.037421494	0.096469	-9.65E-06	0.096507
0.168	0.162208391	-0.038186861	0.090905	-3.60E-05	0.090931
0.170	0.16405615	-0.038952228	0.085691	-5.92E-05	0.085714
0.172	0.165903909	-0.039717595	0.080814	-7.67E-05	0.080831
0.174	0.167751668	-0.040482962	0.076242	-9.70E-05	0.076257
0.176	0.169599427	-0.041248328	0.071960	-1.17E-04	0.071969
0.178	0.171447186	-0.042013695	0.067938	-1.33E-04	0.067948
0.180	0.173294945	-0.042779062	0.064165	-1.41E-04	0.064171
0.182	0.175142704	-0.043544429	0.060623	-1.48E-04	0.060625
0.184	0.176990463	-0.044309796	0.057291	-1.55E-04	0.057291
0.186	0.178838223	-0.045075163	0.054154	-1.65E-04	0.054158
0.188	0.180685982	-0.04584053	0.051207	-1.79E-04	0.051211
0.190	0.182533741	-0.046605896	0.048434	-1.85E-04	0.048436
0.192	0.1843815	-0.047371263	0.045822	-1.90E-04	0.045825
0.194	0.186229259	-0.04813663	0.043369	-1.96E-04	0.043367
0.196	0.188077018	-0.048901997	0.041052	-1.96E-04	0.041052
0.198	0.189924777	-0.049667364	0.038872	-1.99E-04	0.038871
0.200	0.191772536	-0.050432731	0.036819	-2.03E-04	0.036817
0.202	0.193620295	-0.051198098	0.034884	-2.07E-04	0.034881
0.204	0.195468054	-0.051963465	0.033054	-2.13E-04	0.033055
0.206	0.197315813	-0.052728831	0.031333	-2.17E-04	0.031333
0.208	0.199163572	-0.053494198	0.029711	-2.20E-04	0.029710
0.210	0.201011331	-0.054259565	0.028181	-2.16E-04	0.028179
0.212	0.20285909	-0.055024932	0.026734	-2.11E-04	0.026733
0.214	0.204706849	-0.055790299	0.025369	-2.11E-04	0.025370
0.216	0.206554609	-0.056555666	0.024083	-2.10E-04	0.024084
0.218	0.208402368	-0.057321033	0.022869	-2.14E-04	0.022870
0.220	0.210250127	-0.058086399	0.021723	-2.10E-04	0.021724
0.222	0.212097886	-0.058851766	0.020643	-2.08E-04	0.020642
0.224	0.213945645	-0.059617133	0.019624	-2.08E-04	0.019619
0.226	0.215793404	-0.0603825	0.018655	-2.08E-04	0.018654
0.228	0.217641163	-0.061147867	0.017742	-2.07E-04	0.017740
0.230	0.219488922	-0.061913234	0.016881	-2.09E-04	0.016878
0.232	0.221336681	-0.062678601	0.016061	-2.04E-04	0.016062
0.234	0.22318444	-0.063443967	0.015289	-2.02E-04	0.015292
0.236	0.225032199	-0.064209334	0.014559	-2.04E-04	0.014562
0.238	0.226879958	-0.064974701	0.013873	-1.99E-04	0.013873
0.240	0.228727717	-0.065740068	0.013223	-1.95E-04	0.013221
0.242	0.230575476	-0.066505435	0.012605	-1.94E-04	0.012603
0.244	0.232423235	-0.067270802	0.012020	-0.000195864	0.012019
0.246	0.234270994	-0.068036169	0.011464	-1.95E-04	0.011464
0.248	0.236118754	-0.068801536	0.010943	-0.000191111	0.010940
0.250	0.237966513	-0.069566902	0.010445	-1.91E-04	0.010443
0.252	0.239814272	-0.070332269	0.009974	-0.000187647	0.009971
0.254	0.241662031	-0.071097636	0.009527	-0.000182974	0.009524
0.256	0.24350979	-0.071863003	0.009101	-0.000183086	0.009100
0.258	0.245357549	-0.07262837	0.008700	-1.81E-04	0.008700
0.260	0.247205308	-0.073393737	0.008318	-1.79E-04	0.008317
0.262	0.249053067	-0.074159104	0.007956	-1.78E-04	0.007955
0.264	0.250900826	-0.07492447	0.007610	-0.000172254	0.007611
0.266	0.252748585	-0.075689837	0.007288	-0.000166978	0.007285
0.268	0.254596344	-0.076455204	0.006977	-0.000164028	0.006974
0.270	0.256444103	-0.077220571	0.006681	-0.000163891	0.006679
0.272	0.258291862	-0.077985938	0.006402	-1.62E-04	0.006398
0.274	0.260139621	-0.078751305	0.006133	-1.61E-04	0.006130
0.276	0.26198738	-0.079516672	0.005880	-0.000158947	0.005876
0.278	0.26383514	-0.080282039	0.005635	-0.000159107	0.005634
0.280	0.265682899	-0.081047405	0.005407	-0.00015558	0.005404
0.282	0.267530658	-0.081812772	0.005189	-0.000156913	0.005186
0.284	0.269378417	-0.082578139	0.004979	-0.000155151	0.004977
0.286	0.271226176	-0.083343506	0.004779	-0.000150895	0.004779
0.288	0.273073935	-0.084108873	0.004590	-0.000148684	0.004588
0.290	0.274921694	-0.08487424	0.004412	-0.000148873	0.004406
0.292	0.276769453	-0.085639607	0.004239	-0.00014571	0.004233
0.294	0.278617212	-0.086404973	0.004075	-0.00014285	0.004066
0.296	0.280464971	-0.08717034	0.003919	-0.000141048	0.003906
0.298	0.28231273	-0.087935707	0.003766	-1.38E-04	0.003754
0.300	0.284160489	-0.088701074	0.003620	-1.36E-04	0.003608
0.302	0.286008248	-0.089466441	0.003481	-0.000137016	0.003469
